nome_produto,categoria_produto,fabricante,preco,quantidade_estoque,data_compra,nome_cliente,faixa_etaria_cliente,genero_cliente,estado_residencia_cliente,meio_pagamento,em_promocao,desconto_maximo,frete_gratis,avaliacao_produto,quantidade_vendida
Produto_7016,Móveis,Apple,1120.4,3688,2024-07-05,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,True,4,5
Produto_1783,Brinquedos,Acer,330.54,3362,2024-06-15,Pedro,56-65,Feminino,PR,Pix,True,6.4,False,4,2
Produto_9799,Jogos,Panasonic,677.77,67,2024-10-21,João,56-65,Feminino,MG,Boleto,False,0.0,True,1,5
Produto_7628,Beleza,Microsoft,805.11,1788,2023-11-15,Maria,36-45,Feminino,RS,Pix,True,25.1,True,5,10
Produto_5991,Esportes,Sony,662.28,941,2024-09-07,Carla,18-25,Outro,SC,Pix,False,0.0,True,3,2
Produto_5377,Beleza,Brastemp,513.14,144,2024-05-11,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,True,3,1
Produto_8204,Vestuário,Brastemp,776.85,1456,2024-09-01,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,5.6,True,4,1
Produto_9791,Eletrodomésticos,LG,1177.47,3969,2024-02-13,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,5,1
Produto_6237,Brinquedos,Philips,1178.2,4127,2024-05-28,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,True,2,9
Produto_8857,Vestuário,LG,1057.62,1855,2024-11-02,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,5,7
Produto_4181,Esportes,Sony,969.63,4237,2024-01-22,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,3,3
Produto_3485,Jogos,Brastemp,646.69,2124,2024-07-02,Fernanda,26-35,Masculino,SC,Pix,True,6.1,True,5,4
Produto_1513,Móveis,Apple,571.93,2228,2024-02-17,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,3,4
Produto_2369,Vestuário,Nokia,665.6,469,2023-11-25,Paula,46-55,Masculino,PR,Pix,False,0.0,True,2,7
Produto_3495,Brinquedos,Philips,290.8,463,2024-02-14,Ana,56-65,Feminino,RS,Boleto,True,27.5,True,5,3
Produto_4884,Vestuário,Samsung,838.91,1232,2024-05-03,Maria,36-45,Feminino,RS,Transferência Bancária,True,17.4,False,1,7
Produto_6996,Eletrodomésticos,Apple,228.23,3715,2023-11-20,Pedro,56-65,Feminino,PR,Boleto,True,28.9,False,4,10
Produto_9648,Beleza,Panasonic,1001.08,4737,2024-03-29,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,5,5
Produto_1785,Esportes,Philips,672.15,4220,2024-01-27,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,1,10
Produto_4152,Vestuário,Apple,1387.68,4430,2024-03-21,Ana,56-65,Feminino,RS,Cartão de Crédito,True,14.0,False,2,10
Produto_6551,Eletrodomésticos,Brastemp,507.82,3553,2024-03-05,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,4,10
Produto_8728,Eletrônicos,Nokia,891.65,980,2024-10-22,Paula,46-55,Masculino,PR,Boleto,True,15.1,True,5,4
Produto_2978,Esportes,Brastemp,656.79,3239,2024-10-20,Gabriel,18-25,Outro,RJ,Pix,True,22.4,True,3,6
Produto_9137,Esportes,Sony,528.1,3730,2024-09-17,Lucas,56-65,Masculino,CE,Pix,False,0.0,False,1,7
Produto_3795,Jogos,Apple,987.84,4929,2024-10-07,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,True,2,2
Produto_2464,Eletrodomésticos,LG,511.48,729,2024-02-25,Lucas,56-65,Masculino,CE,Boleto,False,0.0,True,3,3
Produto_8485,Móveis,Samsung,726.09,3126,2024-11-03,Thiago,46-55,Outro,SC,Cartão de Crédito,True,8.8,True,2,6
Produto_9561,Móveis,Philips,1361.35,3418,2024-03-07,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,5,9
Produto_7375,Brinquedos,LG,156.8,4321,2024-06-13,Lucas,56-65,Masculino,CE,Boleto,False,0.0,True,1,10
Produto_5192,Esportes,LG,609.75,2000,2024-05-20,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,False,5,8
Produto_9936,Beleza,LG,1353.54,3066,2024-01-27,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,True,4,10
Produto_9785,Beleza,Brastemp,461.49,951,2023-12-07,Gabriel,18-25,Outro,RJ,Pix,True,5.1,False,3,2
Produto_3068,Eletrodomésticos,Philips,717.24,3197,2023-11-18,Ana,56-65,Feminino,RS,Pix,False,0.0,True,4,9
Produto_3736,Eletrônicos,LG,610.26,219,2024-01-03,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,5,2
Produto_4410,Esportes,LG,1263.07,2444,2024-03-23,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,2,2
Produto_2803,Brinquedos,Samsung,1065.96,796,2023-11-18,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,5,8
Produto_7283,Beleza,Samsung,488.76,2747,2024-10-20,Maria,36-45,Feminino,RS,Cartão de Crédito,True,20.3,True,4,2
Produto_5440,Eletrônicos,Brastemp,754.19,89,2024-10-08,Lucas,56-65,Masculino,CE,Cartão de Crédito,True,24.1,False,3,5
Produto_7499,Brinquedos,Brastemp,266.77,4678,2023-11-22,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,1,3
Produto_8737,Móveis,Samsung,85.84,3264,2024-01-22,Paula,46-55,Masculino,PR,Cartão de Crédito,True,19.1,False,3,6
Produto_9481,Móveis,Samsung,707.82,4415,2024-02-18,Maria,36-45,Feminino,RS,Transferência Bancária,True,24.6,False,3,3
Produto_6831,Beleza,Panasonic,794.46,1701,2023-12-21,Maria,36-45,Feminino,RS,Pix,False,0.0,False,3,7
Produto_8322,Eletrônicos,Brastemp,773.18,3035,2024-02-02,João,56-65,Feminino,MG,Boleto,True,21.0,False,4,9
Produto_6529,Eletrônicos,Sony,782.31,3544,2023-12-22,Carla,18-25,Outro,SC,Boleto,False,0.0,True,2,2
Produto_3668,Eletrodomésticos,Brastemp,693.57,3929,2024-06-26,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,False,3,9
Produto_8673,Beleza,Microsoft,1250.35,3760,2024-10-03,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,False,2,8
Produto_7942,Vestuário,LG,386.27,1312,2024-03-18,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,3,1
Produto_3330,Esportes,Microsoft,262.8,2400,2023-11-08,Carla,18-25,Outro,SC,Transferência Bancária,True,28.3,False,3,1
Produto_8024,Esportes,Brastemp,790.72,2998,2023-12-05,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,True,1,9
Produto_4971,Beleza,Panasonic,294.11,2468,2024-08-16,Ana,56-65,Feminino,RS,Boleto,False,0.0,False,5,8
Produto_3363,Brinquedos,LG,266.54,3772,2024-06-08,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,4,8
Produto_5391,Móveis,LG,570.98,1943,2023-11-23,João,56-65,Feminino,MG,Transferência Bancária,True,12.9,False,1,3
Produto_4952,Jogos,Panasonic,613.8,1645,2024-07-17,Lucas,56-65,Masculino,CE,Boleto,True,15.1,False,3,5
Produto_5977,Brinquedos,Nokia,325.78,1463,2024-07-21,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,1,9
Produto_3896,Vestuário,Panasonic,533.05,3164,2024-05-04,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,True,5,6
Produto_6043,Móveis,Sony,1262.12,4593,2024-09-03,Thiago,46-55,Outro,SC,Boleto,True,28.7,True,3,6
Produto_8560,Brinquedos,Panasonic,55.44,1945,2024-05-28,Ana,56-65,Feminino,RS,Pix,False,0.0,False,3,1
Produto_5593,Brinquedos,Microsoft,1120.61,3089,2024-05-16,João,56-65,Feminino,MG,Pix,False,0.0,False,1,10
Produto_3315,Jogos,Acer,1421.5,1650,2024-07-07,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,4,9
Produto_7794,Brinquedos,Panasonic,741.08,1555,2024-03-03,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,True,5,4
Produto_8070,Eletrodomésticos,Brastemp,301.43,4887,2024-01-09,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,4,10
Produto_4877,Brinquedos,Acer,1467.58,414,2024-08-22,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,True,4,10
Produto_4470,Beleza,Nokia,372.94,2275,2024-05-12,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,1,6
Produto_6828,Brinquedos,Apple,1156.17,1984,2024-04-04,Maria,36-45,Feminino,RS,Transferência Bancária,True,8.1,True,4,2
Produto_5192,Eletrodomésticos,Panasonic,1379.62,3649,2024-05-30,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,20.8,False,1,8
Produto_6057,Vestuário,Nokia,1475.09,2853,2024-01-18,Carla,18-25,Outro,SC,Boleto,False,0.0,False,3,3
Produto_1015,Móveis,Samsung,659.17,4835,2024-01-19,Fernanda,26-35,Masculino,SC,Pix,True,9.0,True,5,8
Produto_1181,Eletrodomésticos,LG,305.12,729,2024-08-20,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,1,8
Produto_2475,Eletrônicos,Sony,501.57,1063,2024-10-24,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,5,5
Produto_8054,Brinquedos,Microsoft,283.31,1324,2024-03-22,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,3,6
Produto_1817,Brinquedos,Nokia,1472.13,4967,2024-01-27,Gabriel,18-25,Outro,RJ,Pix,False,0.0,True,5,5
Produto_6801,Vestuário,Philips,292.01,1967,2024-06-17,Lucas,56-65,Masculino,CE,Boleto,True,6.1,True,4,8
Produto_7322,Eletrodomésticos,Philips,1056.01,1203,2024-05-04,Gabriel,18-25,Outro,RJ,Pix,True,18.0,True,2,9
Produto_1143,Jogos,Samsung,1472.55,2476,2024-06-12,Ana,56-65,Feminino,RS,Boleto,True,14.6,False,3,3
Produto_4127,Vestuário,Brastemp,355.57,3640,2024-10-25,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,True,4,5
Produto_5921,Vestuário,Sony,851.57,4654,2024-08-07,Carla,18-25,Outro,SC,Boleto,False,0.0,False,3,3
Produto_6301,Eletrodomésticos,Brastemp,742.53,2278,2024-01-25,Lucas,56-65,Masculino,CE,Pix,False,0.0,True,2,8
Produto_9612,Jogos,Sony,289.5,1071,2024-09-05,Carla,18-25,Outro,SC,Pix,False,0.0,False,3,1
Produto_2550,Esportes,Nokia,176.22,61,2023-12-17,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,False,3,8
Produto_4708,Móveis,LG,1073.29,2971,2024-01-19,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,True,2,9
Produto_6571,Eletrodomésticos,Samsung,674.27,688,2024-01-28,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,4,8
Produto_9022,Esportes,Brastemp,905.16,1877,2024-03-22,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,2,1
Produto_5266,Beleza,Panasonic,426.82,3494,2023-12-18,João,56-65,Feminino,MG,Boleto,False,0.0,False,5,7
Produto_7063,Brinquedos,Sony,1386.97,1819,2024-08-24,Carla,18-25,Outro,SC,Boleto,False,0.0,True,4,6
Produto_7502,Eletrodomésticos,Samsung,717.88,2189,2024-03-24,Gabriel,18-25,Outro,RJ,Pix,False,0.0,True,3,8
Produto_4801,Eletrodomésticos,LG,631.51,3525,2024-05-02,Carla,18-25,Outro,SC,Cartão de Crédito,True,17.3,True,5,2
Produto_2980,Vestuário,Panasonic,898.71,3911,2024-06-20,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,True,1,1
Produto_7640,Beleza,LG,343.93,760,2024-07-12,Fernanda,26-35,Masculino,SC,Boleto,True,12.5,False,3,10
Produto_9819,Eletrodomésticos,Samsung,1481.58,2313,2024-05-05,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,2,2
Produto_8283,Vestuário,LG,124.58,3082,2024-05-12,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,True,2,8
Produto_1237,Móveis,Nokia,1250.5,3493,2024-03-07,Carla,18-25,Outro,SC,Cartão de Crédito,True,5.5,True,2,4
Produto_9209,Esportes,Apple,1161.25,992,2024-06-19,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,3,9
Produto_3192,Beleza,LG,593.86,283,2024-01-28,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,5,5
Produto_4208,Jogos,Panasonic,254.17,944,2023-11-28,Ana,56-65,Feminino,RS,Cartão de Crédito,True,29.8,False,1,1
Produto_4677,Eletrodomésticos,Acer,367.02,3352,2024-08-14,Thiago,46-55,Outro,SC,Boleto,True,18.1,False,5,7
Produto_5712,Esportes,Acer,1255.58,1629,2024-01-14,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,True,3,8
Produto_6297,Vestuário,Apple,1034.7,3822,2024-09-10,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,False,4,3
Produto_3856,Móveis,Philips,534.31,2538,2023-11-15,Thiago,46-55,Outro,SC,Pix,False,0.0,False,2,5
Produto_2246,Brinquedos,Panasonic,430.57,2332,2023-12-17,Ana,56-65,Feminino,RS,Pix,False,0.0,False,1,6
Produto_6972,Eletrodomésticos,Microsoft,723.64,696,2024-07-15,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,4,8
Produto_9482,Jogos,Brastemp,259.48,4127,2023-11-11,Paula,46-55,Masculino,PR,Pix,False,0.0,True,1,10
Produto_2775,Eletrodomésticos,Microsoft,142.34,15,2024-01-15,Ana,56-65,Feminino,RS,Cartão de Crédito,True,23.8,False,4,2
Produto_1213,Eletrodomésticos,Philips,524.13,1894,2024-06-12,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,2,8
Produto_7216,Vestuário,Apple,1355.31,788,2024-09-03,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,27.7,False,5,3
Produto_4550,Beleza,Samsung,1253.56,1607,2024-03-28,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,3,9
Produto_7055,Eletrônicos,LG,1426.75,2134,2024-03-19,Ana,56-65,Feminino,RS,Cartão de Crédito,True,9.7,False,4,8
Produto_1892,Esportes,Samsung,553.44,2698,2024-10-13,Lucas,56-65,Masculino,CE,Boleto,True,20.7,True,3,10
Produto_6406,Eletrodomésticos,Microsoft,1297.38,4695,2023-11-19,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,4,7
Produto_8438,Brinquedos,Brastemp,1113.14,1788,2024-03-27,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,3,5
Produto_9914,Eletrônicos,Acer,116.6,4525,2024-05-25,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,2,10
Produto_4060,Esportes,Brastemp,965.84,2235,2023-12-27,João,56-65,Feminino,MG,Pix,True,29.5,True,4,9
Produto_5808,Eletrodomésticos,LG,978.75,3366,2024-01-11,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,4,4
Produto_9635,Brinquedos,Samsung,1143.18,224,2023-12-29,Ana,56-65,Feminino,RS,Transferência Bancária,True,28.9,True,4,2
Produto_1226,Brinquedos,Panasonic,942.44,4038,2023-11-14,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,3,4
Produto_3812,Eletrônicos,Apple,1450.92,4298,2024-01-09,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,2,3
Produto_8605,Esportes,Brastemp,824.08,2039,2024-01-06,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,True,2,10
Produto_9540,Eletrônicos,LG,1303.89,789,2023-11-22,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,25.1,True,4,2
Produto_3400,Móveis,Acer,1426.91,90,2024-10-05,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,15.2,True,2,3
Produto_4202,Esportes,Sony,837.24,4612,2024-05-04,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,1,3
Produto_8598,Móveis,LG,547.64,2580,2024-04-14,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,1,4
Produto_8700,Móveis,Samsung,281.76,3071,2023-12-29,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,True,1,1
Produto_7494,Jogos,LG,1225.09,757,2024-09-03,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,5,7
Produto_8603,Beleza,LG,576.68,4888,2024-10-01,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,True,2,5
Produto_8259,Jogos,Sony,289.74,968,2024-05-21,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,False,1,10
Produto_4891,Vestuário,Brastemp,351.98,2954,2024-08-28,Lucas,56-65,Masculino,CE,Transferência Bancária,True,22.2,True,1,5
Produto_3443,Eletrônicos,Philips,328.51,3911,2024-03-28,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,True,5,6
Produto_9957,Móveis,Microsoft,265.89,3043,2024-07-05,Lucas,56-65,Masculino,CE,Cartão de Crédito,True,25.8,False,5,9
Produto_8760,Móveis,Microsoft,252.11,4087,2024-10-26,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,True,3,1
Produto_6943,Beleza,Samsung,658.3,3052,2024-02-21,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,5,5
Produto_3691,Beleza,Nokia,1179.75,4932,2024-08-02,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,True,4,10
Produto_3954,Esportes,Acer,1025.08,3518,2024-02-05,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,5,6
Produto_9810,Vestuário,Sony,1485.68,760,2023-11-09,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,True,3,8
Produto_5775,Brinquedos,Brastemp,782.22,2542,2024-10-15,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,3,5
Produto_7294,Esportes,Nokia,349.69,2160,2024-03-03,João,56-65,Feminino,MG,Pix,True,17.2,True,5,4
Produto_9769,Beleza,Brastemp,842.63,639,2024-04-22,Carla,18-25,Outro,SC,Boleto,True,29.4,False,1,10
Produto_9674,Beleza,Microsoft,1359.37,2398,2024-02-15,Thiago,46-55,Outro,SC,Boleto,True,25.8,True,3,4
Produto_2433,Eletrônicos,Brastemp,796.57,1083,2024-10-24,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,4,1
Produto_5277,Móveis,Sony,1247.95,4305,2023-11-06,Ana,56-65,Feminino,RS,Transferência Bancária,True,7.9,False,1,7
Produto_4956,Esportes,Panasonic,586.35,4461,2024-05-17,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,False,4,8
Produto_7313,Eletrônicos,Panasonic,804.6,4254,2024-01-23,Ana,56-65,Feminino,RS,Transferência Bancária,True,5.6,False,4,2
Produto_5083,Jogos,Panasonic,575.35,4291,2024-04-19,Paula,46-55,Masculino,PR,Pix,False,0.0,True,1,10
Produto_8362,Brinquedos,Acer,1333.42,4816,2023-11-14,Lucas,56-65,Masculino,CE,Cartão de Crédito,True,19.6,True,3,5
Produto_7203,Vestuário,Sony,725.93,363,2024-01-22,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,2,7
Produto_9298,Esportes,Acer,1141.64,287,2024-09-06,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,5,5
Produto_7061,Eletrodomésticos,Samsung,362.95,4447,2024-04-13,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,3,3
Produto_7461,Eletrodomésticos,Sony,514.1,4976,2024-07-31,Ana,56-65,Feminino,RS,Pix,True,28.7,True,2,2
Produto_3461,Vestuário,Brastemp,710.3,118,2024-10-15,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,3,10
Produto_8365,Móveis,Samsung,957.56,123,2024-03-01,Carla,18-25,Outro,SC,Boleto,False,0.0,True,4,9
Produto_9432,Beleza,Philips,1484.76,4429,2023-12-13,Maria,36-45,Feminino,RS,Pix,False,0.0,True,3,5
Produto_5604,Jogos,Sony,1218.56,3186,2024-03-20,Paula,46-55,Masculino,PR,Cartão de Crédito,True,14.2,False,3,2
Produto_4272,Móveis,Samsung,999.78,1043,2024-02-07,Paula,46-55,Masculino,PR,Pix,True,29.2,False,3,4
Produto_4132,Esportes,LG,885.44,1766,2024-06-11,Paula,46-55,Masculino,PR,Boleto,True,6.6,False,1,9
Produto_9863,Eletrodomésticos,Philips,671.38,2989,2024-08-10,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,5,4
Produto_4092,Esportes,Panasonic,702.2,4575,2024-10-13,Ana,56-65,Feminino,RS,Transferência Bancária,True,5.2,False,5,9
Produto_8741,Esportes,Nokia,279.2,3344,2023-12-06,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,1,7
Produto_7718,Eletrônicos,Philips,499.38,2445,2024-06-05,Carla,18-25,Outro,SC,Pix,False,0.0,True,5,8
Produto_3648,Eletrodomésticos,Nokia,310.57,727,2024-05-29,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,5,8
Produto_7556,Brinquedos,Apple,599.96,4192,2024-06-08,Gabriel,18-25,Outro,RJ,Boleto,True,7.3,True,3,9
Produto_4481,Vestuário,Apple,831.22,169,2024-08-12,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,False,4,4
Produto_6726,Eletrodomésticos,Apple,1384.85,4735,2024-05-30,Carla,18-25,Outro,SC,Pix,False,0.0,True,2,9
Produto_2275,Brinquedos,Acer,1371.89,2687,2024-03-31,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,7.4,False,4,3
Produto_6659,Eletrônicos,Nokia,1329.6,2115,2024-04-14,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,False,4,7
Produto_3910,Eletrônicos,Microsoft,955.48,2972,2023-11-18,Gabriel,18-25,Outro,RJ,Boleto,True,15.2,False,2,10
Produto_2448,Beleza,Philips,128.39,3378,2023-11-08,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,True,3,5
Produto_3428,Eletrodomésticos,Microsoft,917.17,536,2024-04-17,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,2,10
Produto_4121,Jogos,Acer,393.14,3202,2024-05-07,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,4,10
Produto_8383,Móveis,Sony,444.5,3849,2024-08-20,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,2,1
Produto_9156,Esportes,Microsoft,482.14,4109,2024-05-15,Paula,46-55,Masculino,PR,Boleto,True,19.3,True,1,10
Produto_1151,Esportes,LG,135.1,4026,2024-06-22,Ana,56-65,Feminino,RS,Pix,False,0.0,False,2,1
Produto_5921,Esportes,Acer,1092.12,3221,2023-12-09,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,True,2,5
Produto_6587,Vestuário,Acer,91.09,454,2024-09-28,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,2,9
Produto_4812,Jogos,Nokia,431.74,2165,2024-04-21,João,56-65,Feminino,MG,Boleto,True,23.9,True,5,3
Produto_2650,Jogos,Samsung,537.75,1293,2024-05-04,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,True,4,5
Produto_9054,Eletrodomésticos,Acer,1322.8,2116,2024-09-08,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,4,6
Produto_6238,Móveis,Samsung,310.39,1055,2024-02-13,Lucas,56-65,Masculino,CE,Pix,True,10.5,False,3,6
Produto_2795,Eletrônicos,Philips,1028.28,1189,2024-05-05,Lucas,56-65,Masculino,CE,Pix,False,0.0,False,4,4
Produto_7669,Beleza,Philips,360.86,520,2024-02-24,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,1,3
Produto_7546,Eletrodomésticos,Nokia,630.39,1503,2024-10-27,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,5,3
Produto_8104,Jogos,Panasonic,98.57,372,2024-06-14,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,3,1
Produto_7034,Vestuário,Brastemp,337.08,4451,2024-10-02,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,4,4
Produto_5804,Eletrodomésticos,Nokia,1413.86,4659,2024-03-20,Ana,56-65,Feminino,RS,Boleto,True,16.5,False,5,4
Produto_6117,Eletrodomésticos,LG,1048.22,887,2023-11-19,João,56-65,Feminino,MG,Boleto,False,0.0,True,2,3
Produto_2165,Eletrodomésticos,Brastemp,1058.27,1141,2024-06-03,Thiago,46-55,Outro,SC,Pix,False,0.0,False,2,6
Produto_4202,Eletrônicos,Sony,1201.12,3963,2023-11-10,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,1,10
Produto_2996,Jogos,Acer,274.1,302,2024-01-24,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,6.4,True,5,4
Produto_5128,Brinquedos,Samsung,1357.02,2580,2024-07-13,Carla,18-25,Outro,SC,Boleto,False,0.0,True,2,6
Produto_2319,Brinquedos,LG,309.72,4745,2024-05-17,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,3,6
Produto_9448,Eletrodomésticos,Sony,1223.76,4908,2024-02-01,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,1,4
Produto_3475,Eletrônicos,LG,475.93,156,2024-10-30,João,56-65,Feminino,MG,Pix,True,26.7,True,1,10
Produto_3418,Esportes,Acer,235.92,4161,2024-09-05,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,1,6
Produto_8001,Móveis,Samsung,541.73,3203,2024-10-11,Gabriel,18-25,Outro,RJ,Boleto,True,9.8,False,1,1
Produto_6362,Esportes,Samsung,1462.79,339,2024-06-04,Thiago,46-55,Outro,SC,Pix,False,0.0,False,3,2
Produto_3248,Vestuário,Apple,1019.56,479,2024-08-07,Lucas,56-65,Masculino,CE,Boleto,True,13.9,False,5,5
Produto_9180,Móveis,Acer,556.06,233,2024-02-11,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,2,8
Produto_4750,Jogos,Sony,1053.36,522,2024-10-18,Lucas,56-65,Masculino,CE,Boleto,True,7.7,False,5,5
Produto_9615,Vestuário,Acer,1228.36,2815,2024-04-29,Gabriel,18-25,Outro,RJ,Pix,True,7.1,True,3,1
Produto_2878,Vestuário,Acer,1139.76,3966,2024-07-08,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,5,4
Produto_4474,Beleza,LG,891.55,4034,2023-11-17,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,True,4,10
Produto_8275,Móveis,Samsung,1409.27,3484,2024-01-23,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,5,1
Produto_1003,Móveis,Nokia,602.68,479,2024-07-04,Fernanda,26-35,Masculino,SC,Pix,True,27.8,False,4,4
Produto_8922,Vestuário,Panasonic,1103.7,443,2024-04-05,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,3,2
Produto_9822,Móveis,LG,550.92,4256,2024-08-19,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,5,3
